transaction_id,date,customer_id,product_id,product_category,region,amount,tax,total_revenue
TRX-10284,2025-01-16,CUST-180,PROD-4138,Clothing,Asia Pacific,303.75,24.3,328.05
TRX-10285,2025-02-02,CUST-893,PROD-4800,Clothing,Europe,175.36,14.03,189.39
TRX-10286,2025-02-25,CUST-293,PROD-1086,Home & Garden,Asia Pacific,487.23,38.98,526.21
TRX-10287,2025-08-05,CUST-762,PROD-1782,Electronics,Asia Pacific,195.91,15.67,211.58
TRX-10288,2025-10-01,CUST-122,PROD-2629,Home & Garden,North America,87.59,7.01,94.6
TRX-10289,2025-03-26,CUST-713,PROD-1577,Sports,North America,282.62,22.61,305.23
TRX-10290,2025-02-03,CUST-731,PROD-3237,Toys,Latin America,379.15,30.33,409.48
TRX-10291,2025-05-12,CUST-247,PROD-4824,Toys,Asia Pacific,148.21,11.86,160.07
TRX-10292,2025-07-23,CUST-909,PROD-3468,Home & Garden,Latin America,264.99,21.2,286.19
TRX-10293,2025-07-11,CUST-781,PROD-3350,Home & Garden,Latin America,365.83,29.27,395.1
TRX-10294,2025-08-05,CUST-788,PROD-2577,Clothing,Asia Pacific,433.85,34.71,468.56
TRX-10295,2025-09-09,CUST-136,PROD-3484,Sports,Asia Pacific,400.76,32.06,432.82
TRX-10296,2025-11-15,CUST-165,PROD-3227,Home & Garden,Asia Pacific,181.81,14.54,196.35
TRX-10297,2025-08-21,CUST-895,PROD-2394,Sports,Latin America,202.55,16.2,218.75
TRX-10298,2025-05-02,CUST-428,PROD-3016,Home & Garden,Latin America,472.91,37.83,510.74
TRX-10299,2025-04-30,CUST-614,PROD-3480,Sports,Latin America,212.71,17.02,229.73
TRX-10300,2025-12-22,CUST-690,PROD-2804,Electronics,North America,391.82,31.35,423.17
TRX-10301,2025-06-08,CUST-848,PROD-2903,Sports,Europe,87.77,7.02,94.79
TRX-10302,2025-12-03,CUST-998,PROD-4909,Clothing,Europe,321.8,25.74,347.54
TRX-10303,2025-05-08,CUST-473,PROD-2909,Toys,Europe,128.59,10.29,138.88
TRX-10304,2025-11-11,CUST-174,PROD-1194,Electronics,Asia Pacific,18.35,1.47,19.82
TRX-10305,2025-11-09,CUST-828,PROD-3668,Home & Garden,Europe,102.11,8.17,110.28
TRX-10306,2025-07-01,CUST-337,PROD-2970,Sports,Latin America,71.65,5.73,77.38
TRX-10307,2025-12-09,CUST-448,PROD-1928,Sports,Latin America,123.8,9.9,133.7
TRX-10308,2025-09-23,CUST-846,PROD-3314,Electronics,Latin America,456.88,36.55,493.43
TRX-10309,2025-12-15,CUST-782,PROD-4602,Toys,North America,381.75,30.54,412.29
TRX-10310,2025-10-11,CUST-729,PROD-1029,Toys,Latin America,20.67,1.65,22.32
TRX-10311,2025-04-19,CUST-864,PROD-3424,Electronics,Asia Pacific,426.67,34.13,460.8
TRX-10312,2025-07-25,CUST-895,PROD-3324,Toys,Latin America,357.82,28.63,386.45
TRX-10313,2025-05-29,CUST-685,PROD-3733,Home & Garden,Europe,141.87,11.35,153.22
TRX-10314,2025-07-09,CUST-710,PROD-3492,Toys,Europe,392.28,31.38,423.66
TRX-10315,2025-03-05,CUST-256,PROD-1369,Clothing,Europe,423.0,33.84,456.84
TRX-10316,2026-01-01,CUST-107,PROD-1106,Clothing,North America,401.41,32.11,433.52
TRX-10317,2025-08-16,CUST-367,PROD-1057,Electronics,Asia Pacific,292.05,23.36,315.41
TRX-10318,2025-05-06,CUST-418,PROD-1111,Home & Garden,Asia Pacific,367.7,29.42,397.12
TRX-10319,2025-10-22,CUST-546,PROD-2805,Home & Garden,Latin America,361.57,28.93,390.5
TRX-10320,2025-12-02,CUST-900,PROD-2992,Home & Garden,Latin America,131.03,10.48,141.51
TRX-10321,2025-06-06,CUST-408,PROD-4589,Home & Garden,North America,17.88,1.43,19.31
TRX-10322,2025-02-08,CUST-652,PROD-1207,Home & Garden,Asia Pacific,145.79,11.66,157.45
TRX-10323,2025-01-16,CUST-634,PROD-4471,Sports,Latin America,28.52,2.28,30.8
TRX-10324,2025-08-15,CUST-563,PROD-2845,Home & Garden,North America,313.08,25.05,338.13
TRX-10325,2025-06-07,CUST-312,PROD-2927,Clothing,Latin America,383.57,30.69,414.26
TRX-10326,2025-08-23,CUST-788,PROD-2877,Clothing,Asia Pacific,220.05,17.6,237.65
TRX-10327,2025-10-14,CUST-890,PROD-1251,Sports,Asia Pacific,315.31,25.22,340.53
TRX-10328,2025-12-27,CUST-147,PROD-2355,Electronics,North America,199.08,15.93,215.01
TRX-10329,2025-10-03,CUST-878,PROD-1168,Electronics,Asia Pacific,170.42,13.63,184.05
TRX-10330,2025-01-29,CUST-949,PROD-1570,Home & Garden,Asia Pacific,256.34,20.51,276.85
TRX-10331,2025-04-08,CUST-897,PROD-2077,Toys,Europe,215.66,17.25,232.91
TRX-10332,2025-05-12,CUST-512,PROD-1972,Toys,Asia Pacific,38.4,3.07,41.47
TRX-10333,2025-10-24,CUST-665,PROD-2357,Sports,Europe,236.81,18.94,255.75
TRX-10334,2025-09-10,CUST-424,PROD-2936,Electronics,North America,453.88,36.31,490.19
TRX-10335,2025-03-12,CUST-270,PROD-3050,Toys,Asia Pacific,411.17,32.89,444.06
TRX-10336,2025-02-15,CUST-944,PROD-2504,Toys,Latin America,331.14,26.49,357.63
TRX-10337,2025-07-11,CUST-253,PROD-3033,Sports,North America,277.34,22.19,299.53
TRX-10338,2025-08-12,CUST-629,PROD-2150,Toys,Latin America,104.22,8.34,112.56
TRX-10339,2025-08-23,CUST-448,PROD-1661,Sports,Asia Pacific,87.15,6.97,94.12
TRX-10340,2025-12-31,CUST-753,PROD-3468,Clothing,Asia Pacific,166.22,13.3,179.52
TRX-10341,2025-10-20,CUST-799,PROD-1027,Electronics,North America,420.92,33.67,454.59
TRX-10342,2025-10-27,CUST-608,PROD-3503,Clothing,Latin America,383.04,30.64,413.68
TRX-10343,2025-05-07,CUST-738,PROD-2796,Toys,North America,10.73,0.86,11.59
TRX-10344,2025-11-26,CUST-296,PROD-2417,Sports,Asia Pacific,31.64,2.53,34.17
TRX-10345,2025-05-22,CUST-130,PROD-3848,Home & Garden,Europe,316.25,25.3,341.55
TRX-10346,2025-09-01,CUST-231,PROD-1449,Toys,North America,479.82,38.39,518.21
TRX-10347,2025-02-06,CUST-616,PROD-1695,Home & Garden,Asia Pacific,373.62,29.89,403.51
TRX-10348,2025-04-05,CUST-830,PROD-4561,Electronics,Latin America,170.32,13.63,183.95
TRX-10349,2025-04-01,CUST-356,PROD-3769,Clothing,Latin America,172.03,13.76,185.79
TRX-10350,2025-05-08,CUST-357,PROD-2530,Home & Garden,North America,43.06,3.44,46.5
TRX-10351,2025-03-12,CUST-112,PROD-4465,Toys,Europe,146.28,11.7,157.98
TRX-10352,2025-08-25,CUST-454,PROD-2235,Electronics,Europe,257.77,20.62,278.39
TRX-10353,2025-06-10,CUST-701,PROD-1303,Clothing,North America,418.07,33.45,451.52
TRX-10354,2025-05-30,CUST-930,PROD-3018,Electronics,Asia Pacific,499.08,39.93,539.01
TRX-10355,2025-12-08,CUST-210,PROD-3824,Clothing,Europe,79.63,6.37,86.0
TRX-10356,2025-07-13,CUST-650,PROD-1790,Home & Garden,North America,449.06,35.92,484.98
TRX-10357,2025-02-08,CUST-924,PROD-2661,Toys,North America,220.26,17.62,237.88
TRX-10358,2025-03-17,CUST-295,PROD-1316,Home & Garden,Asia Pacific,128.87,10.31,139.18
TRX-10359,2025-08-02,CUST-499,PROD-1683,Electronics,Asia Pacific,330.98,26.48,357.46
TRX-10360,2025-03-24,CUST-944,PROD-4781,Sports,Latin America,225.06,18.0,243.06
TRX-10361,2025-12-30,CUST-244,PROD-4478,Electronics,Asia Pacific,15.1,1.21,16.31
TRX-10362,2025-04-25,CUST-859,PROD-1116,Home & Garden,North America,457.39,36.59,493.98
TRX-10363,2025-04-28,CUST-392,PROD-4206,Sports,Europe,45.87,3.67,49.54
TRX-10364,2025-03-08,CUST-886,PROD-4185,Electronics,Latin America,476.64,38.13,514.77
TRX-10365,2025-08-26,CUST-204,PROD-3779,Home & Garden,North America,407.22,32.58,439.8
TRX-10366,2025-06-07,CUST-845,PROD-4575,Home & Garden,Asia Pacific,274.44,21.96,296.4
TRX-10367,2025-08-28,CUST-874,PROD-1812,Toys,North America,309.0,24.72,333.72
TRX-10368,2025-11-06,CUST-220,PROD-2318,Home & Garden,Asia Pacific,31.06,2.48,33.54
TRX-10369,2025-02-16,CUST-197,PROD-1578,Clothing,Latin America,347.9,27.83,375.73
TRX-10370,2025-03-03,CUST-502,PROD-2367,Toys,Latin America,300.3,24.02,324.32
TRX-10371,2025-12-15,CUST-602,PROD-3182,Sports,Asia Pacific,35.7,2.86,38.56
TRX-10372,2025-10-01,CUST-318,PROD-2583,Home & Garden,Latin America,338.27,27.06,365.33
TRX-10373,2025-04-02,CUST-454,PROD-1717,Clothing,Asia Pacific,383.12,30.65,413.77
TRX-10374,2025-02-27,CUST-140,PROD-2442,Toys,Europe,380.09,30.41,410.5
TRX-10375,2025-03-19,CUST-455,PROD-1340,Clothing,Europe,477.79,38.22,516.01
TRX-10376,2025-05-19,CUST-436,PROD-2755,Toys,North America,334.12,26.73,360.85
TRX-10377,2025-07-22,CUST-222,PROD-3998,Clothing,North America,385.06,30.8,415.86
TRX-10378,2025-11-18,CUST-534,PROD-3528,Clothing,Asia Pacific,27.25,2.18,29.43
TRX-10379,2025-04-20,CUST-807,PROD-3320,Clothing,Latin America,327.14,26.17,353.31
TRX-10380,2025-01-29,CUST-361,PROD-3062,Sports,Europe,111.31,8.9,120.21
TRX-10381,2025-03-17,CUST-673,PROD-4070,Sports,Asia Pacific,71.74,5.74,77.48
TRX-10382,2025-02-21,CUST-625,PROD-1921,Home & Garden,Europe,31.36,2.51,33.87
TRX-10383,2025-07-16,CUST-519,PROD-1368,Electronics,Asia Pacific,240.02,19.2,259.22
TRX-10384,2025-02-06,CUST-714,PROD-3647,Toys,North America,53.54,4.28,57.82
TRX-10385,2025-06-27,CUST-765,PROD-4774,Clothing,Latin America,106.72,8.54,115.26
TRX-10386,2025-01-23,CUST-505,PROD-4727,Sports,Latin America,464.18,37.13,501.31
TRX-10387,2025-08-14,CUST-330,PROD-3115,Sports,Europe,222.24,17.78,240.02
TRX-10388,2025-12-10,CUST-565,PROD-3528,Home & Garden,Europe,196.45,15.72,212.17
TRX-10389,2025-09-03,CUST-423,PROD-1972,Clothing,Europe,445.55,35.64,481.19
TRX-10390,2025-12-19,CUST-587,PROD-3463,Toys,Latin America,375.26,30.02,405.28
TRX-10391,2025-10-21,CUST-692,PROD-4807,Electronics,Latin America,54.84,4.39,59.23
TRX-10392,2025-02-10,CUST-789,PROD-1830,Toys,Latin America,246.54,19.72,266.26
TRX-10393,2025-12-06,CUST-280,PROD-1638,Toys,Asia Pacific,420.58,33.65,454.23
TRX-10394,2025-01-29,CUST-788,PROD-4732,Toys,North America,291.72,23.34,315.06
TRX-10395,2025-05-17,CUST-985,PROD-1689,Sports,Latin America,117.17,9.37,126.54
TRX-10396,2025-02-21,CUST-816,PROD-1169,Sports,North America,145.18,11.61,156.79
TRX-10397,2025-08-10,CUST-815,PROD-1378,Sports,Europe,74.2,5.94,80.14
TRX-10398,2025-03-06,CUST-723,PROD-2043,Toys,Asia Pacific,84.1,6.73,90.83
TRX-10399,2025-03-29,CUST-988,PROD-4882,Sports,North America,445.51,35.64,481.15
TRX-10400,2025-05-08,CUST-916,PROD-4456,Home & Garden,Latin America,220.47,17.64,238.11
TRX-10401,2025-08-28,CUST-853,PROD-4102,Electronics,Latin America,300.47,24.04,324.51
TRX-10402,2025-09-26,CUST-548,PROD-1581,Sports,Asia Pacific,293.81,23.5,317.31
TRX-10403,2025-04-20,CUST-996,PROD-1348,Toys,North America,38.71,3.1,41.81
TRX-10404,2025-04-14,CUST-696,PROD-2447,Electronics,Latin America,485.8,38.86,524.66
TRX-10405,2025-10-10,CUST-305,PROD-4321,Toys,Asia Pacific,496.99,39.76,536.75
TRX-10406,2025-09-11,CUST-544,PROD-2861,Home & Garden,Asia Pacific,25.49,2.04,27.53
TRX-10407,2025-05-04,CUST-358,PROD-3786,Sports,Europe,57.27,4.58,61.85
TRX-10408,2025-01-10,CUST-257,PROD-2055,Toys,Asia Pacific,399.33,31.95,431.28
TRX-10409,2025-02-09,CUST-458,PROD-2643,Electronics,Asia Pacific,360.68,28.85,389.53
TRX-10410,2025-12-17,CUST-144,PROD-2170,Sports,Europe,380.05,30.4,410.45
TRX-10411,2025-08-13,CUST-500,PROD-4575,Clothing,North America,377.34,30.19,407.53
TRX-10412,2025-02-15,CUST-346,PROD-1570,Electronics,Latin America,147.25,11.78,159.03
TRX-10413,2025-06-25,CUST-432,PROD-3756,Toys,Asia Pacific,203.36,16.27,219.63
TRX-10414,2025-10-01,CUST-965,PROD-3501,Toys,Asia Pacific,74.71,5.98,80.69
TRX-10415,2025-11-18,CUST-545,PROD-2596,Toys,Asia Pacific,24.72,1.98,26.7
TRX-10416,2025-07-16,CUST-754,PROD-2824,Electronics,Europe,130.62,10.45,141.07
TRX-10417,2025-01-02,CUST-105,PROD-3589,Home & Garden,North America,243.32,19.47,262.79
TRX-10418,2025-05-17,CUST-498,PROD-1007,Clothing,Latin America,135.62,10.85,146.47
TRX-10419,2025-06-09,CUST-642,PROD-1765,Home & Garden,Asia Pacific,266.38,21.31,287.69
TRX-10420,2025-01-12,CUST-863,PROD-2219,Sports,North America,486.42,38.91,525.33
TRX-10421,2025-04-15,CUST-466,PROD-1509,Clothing,Latin America,109.81,8.78,118.59
TRX-10422,2025-07-18,CUST-658,PROD-2985,Clothing,Latin America,443.43,35.47,478.9
TRX-10423,2025-05-25,CUST-452,PROD-4678,Toys,North America,84.83,6.79,91.62
TRX-10424,2025-11-14,CUST-405,PROD-1125,Electronics,North America,196.42,15.71,212.13
TRX-10425,2025-06-12,CUST-276,PROD-1253,Electronics,Europe,399.42,31.95,431.37
TRX-10426,2025-07-22,CUST-600,PROD-4049,Toys,North America,19.55,1.56,21.11
TRX-10427,2025-05-19,CUST-948,PROD-3504,Toys,Europe,96.18,7.69,103.87
TRX-10428,2025-08-04,CUST-745,PROD-2121,Home & Garden,North America,51.43,4.11,55.54
TRX-10429,2025-01-04,CUST-220,PROD-2153,Sports,Europe,162.51,13.0,175.51
TRX-10430,2025-11-22,CUST-185,PROD-4984,Clothing,North America,95.37,7.63,103.0
TRX-10431,2025-08-09,CUST-690,PROD-4855,Sports,North America,308.41,24.67,333.08
TRX-10432,2025-03-08,CUST-285,PROD-1954,Toys,Asia Pacific,83.02,6.64,89.66
TRX-10433,2025-02-05,CUST-615,PROD-2270,Home & Garden,Europe,300.03,24.0,324.03
TRX-10434,2025-08-04,CUST-990,PROD-1735,Electronics,Asia Pacific,172.2,13.78,185.98
TRX-10435,2025-10-09,CUST-795,PROD-2511,Toys,North America,187.55,15.0,202.55
TRX-10436,2025-11-22,CUST-458,PROD-1720,Home & Garden,Europe,293.06,23.44,316.5
TRX-10437,2025-10-13,CUST-192,PROD-4512,Sports,North America,326.12,26.09,352.21
TRX-10438,2025-09-08,CUST-562,PROD-2333,Sports,Europe,311.75,24.94,336.69
TRX-10439,2025-06-08,CUST-969,PROD-3774,Clothing,Europe,446.73,35.74,482.47
TRX-10440,2025-01-16,CUST-165,PROD-4387,Electronics,Latin America,199.71,15.98,215.69
TRX-10441,2025-04-07,CUST-170,PROD-3606,Sports,Latin America,275.81,22.06,297.87
TRX-10442,2025-01-30,CUST-671,PROD-4826,Home & Garden,North America,432.77,34.62,467.39
TRX-10443,2025-08-22,CUST-301,PROD-1713,Clothing,Asia Pacific,155.06,12.4,167.46
TRX-10444,2025-06-16,CUST-576,PROD-3277,Sports,Asia Pacific,157.79,12.62,170.41
TRX-10445,2025-05-27,CUST-918,PROD-4059,Toys,North America,23.11,1.85,24.96
TRX-10446,2025-08-14,CUST-729,PROD-4673,Home & Garden,Europe,338.85,27.11,365.96
TRX-10447,2025-11-21,CUST-604,PROD-2804,Toys,Latin America,173.5,13.88,187.38
TRX-10448,2025-04-01,CUST-759,PROD-2216,Home & Garden,North America,272.29,21.78,294.07
TRX-10449,2025-02-06,CUST-414,PROD-4879,Clothing,Latin America,11.94,0.96,12.9
TRX-10450,2025-09-11,CUST-323,PROD-3897,Toys,Asia Pacific,167.58,13.41,180.99
TRX-10451,2025-02-12,CUST-202,PROD-2241,Toys,Latin America,381.3,30.5,411.8
TRX-10452,2025-06-09,CUST-221,PROD-3837,Clothing,Europe,371.01,29.68,400.69
TRX-10453,2025-12-15,CUST-834,PROD-2326,Toys,North America,495.91,39.67,535.58
TRX-10454,2025-11-09,CUST-292,PROD-4551,Toys,Asia Pacific,145.26,11.62,156.88
TRX-10455,2025-11-22,CUST-246,PROD-3780,Sports,North America,494.78,39.58,534.36
TRX-10456,2025-07-12,CUST-416,PROD-2911,Toys,Europe,470.47,37.64,508.11
TRX-10457,2025-01-06,CUST-204,PROD-1706,Sports,Europe,141.59,11.33,152.92
TRX-10458,2025-08-04,CUST-838,PROD-4062,Clothing,North America,378.24,30.26,408.5
TRX-10459,2025-09-22,CUST-470,PROD-1481,Sports,Europe,417.33,33.39,450.72
TRX-10460,2025-06-14,CUST-515,PROD-4232,Clothing,Asia Pacific,42.75,3.42,46.17
TRX-10461,2025-11-20,CUST-993,PROD-4593,Home & Garden,Latin America,130.01,10.4,140.41
TRX-10462,2025-05-19,CUST-643,PROD-1958,Clothing,Europe,360.8,28.86,389.66
TRX-10463,2025-11-06,CUST-411,PROD-3578,Toys,Europe,490.32,39.23,529.55
TRX-10464,2025-07-27,CUST-949,PROD-3609,Sports,Latin America,293.84,23.51,317.35
TRX-10465,2025-11-22,CUST-407,PROD-1635,Home & Garden,Latin America,475.02,38.0,513.02
TRX-10466,2025-08-10,CUST-226,PROD-1226,Sports,Europe,427.42,34.19,461.61
TRX-10467,2025-01-17,CUST-254,PROD-4941,Clothing,Latin America,50.96,4.08,55.04
TRX-10468,2025-03-10,CUST-188,PROD-2036,Clothing,Latin America,273.67,21.89,295.56
TRX-10469,2025-10-25,CUST-950,PROD-1616,Home & Garden,North America,235.1,18.81,253.91
TRX-10470,2025-01-03,CUST-509,PROD-3348,Home & Garden,Asia Pacific,387.19,30.98,418.17
TRX-10471,2025-11-07,CUST-862,PROD-1071,Home & Garden,Latin America,349.94,28.0,377.94
TRX-10472,2025-09-24,CUST-848,PROD-3384,Toys,Europe,226.17,18.09,244.26
TRX-10473,2025-10-24,CUST-426,PROD-1358,Home & Garden,Asia Pacific,322.63,25.81,348.44
TRX-10474,2025-12-12,CUST-157,PROD-3288,Home & Garden,Europe,177.38,14.19,191.57
TRX-10475,2025-09-29,CUST-331,PROD-2317,Toys,North America,185.04,14.8,199.84
TRX-10476,2025-07-05,CUST-553,PROD-2287,Electronics,Asia Pacific,289.37,23.15,312.52
TRX-10477,2025-01-25,CUST-879,PROD-1179,Sports,Latin America,276.33,22.11,298.44
TRX-10478,2025-05-26,CUST-669,PROD-2614,Electronics,Asia Pacific,209.54,16.76,226.3
TRX-10479,2025-05-18,CUST-931,PROD-3129,Home & Garden,North America,234.89,18.79,253.68
TRX-10480,2025-01-29,CUST-905,PROD-4176,Clothing,Asia Pacific,274.07,21.93,296.0
TRX-10481,2025-07-21,CUST-158,PROD-1821,Toys,Asia Pacific,407.14,32.57,439.71
TRX-10482,2025-06-16,CUST-300,PROD-2346,Clothing,Europe,436.99,34.96,471.95
TRX-10483,2025-12-06,CUST-283,PROD-2417,Toys,Asia Pacific,250.08,20.01,270.09
TRX-10484,2025-08-14,CUST-796,PROD-1650,Home & Garden,Europe,158.72,12.7,171.42
TRX-10485,2025-12-15,CUST-705,PROD-3856,Toys,Asia Pacific,487.2,38.98,526.18
TRX-10486,2025-06-21,CUST-212,PROD-2264,Clothing,Asia Pacific,269.29,21.54,290.83
TRX-10487,2025-05-04,CUST-882,PROD-4382,Home & Garden,North America,303.72,24.3,328.02
TRX-10488,2025-03-03,CUST-605,PROD-2634,Sports,Asia Pacific,78.75,6.3,85.05
TRX-10489,2025-05-04,CUST-611,PROD-3247,Sports,North America,379.21,30.34,409.55
TRX-10490,2025-10-18,CUST-365,PROD-3285,Sports,North America,494.67,39.57,534.24
TRX-10491,2025-05-12,CUST-744,PROD-4196,Sports,North America,68.07,5.45,73.52
TRX-10492,2025-03-26,CUST-163,PROD-4911,Home & Garden,Europe,249.13,19.93,269.06
TRX-10493,2025-03-01,CUST-792,PROD-4114,Sports,Latin America,205.04,16.4,221.44
TRX-10494,2025-02-16,CUST-267,PROD-4212,Electronics,Asia Pacific,297.16,23.77,320.93
TRX-10495,2025-08-06,CUST-475,PROD-2871,Electronics,Europe,374.23,29.94,404.17
TRX-10496,2025-04-14,CUST-796,PROD-3755,Sports,Latin America,461.54,36.92,498.46
TRX-10497,2025-09-11,CUST-605,PROD-3260,Electronics,Asia Pacific,183.89,14.71,198.6
TRX-10498,2025-05-15,CUST-749,PROD-4550,Sports,Asia Pacific,22.11,1.77,23.88
TRX-10499,2025-03-13,CUST-219,PROD-4863,Sports,North America,89.84,7.19,97.03
TRX-10500,2025-06-22,CUST-444,PROD-1032,Clothing,Asia Pacific,129.4,10.35,139.75
TRX-10501,2025-01-27,CUST-275,PROD-3339,Toys,Latin America,282.54,22.6,305.14
TRX-10502,2025-05-21,CUST-219,PROD-1285,Home & Garden,Latin America,474.38,37.95,512.33
TRX-10503,2025-03-31,CUST-531,PROD-2223,Home & Garden,Europe,299.91,23.99,323.9
TRX-10504,2025-01-18,CUST-733,PROD-2951,Sports,Latin America,20.87,1.67,22.54
TRX-10505,2025-06-29,CUST-563,PROD-4498,Clothing,Asia Pacific,434.07,34.73,468.8
TRX-10506,2025-04-25,CUST-454,PROD-3754,Sports,Asia Pacific,295.36,23.63,318.99
TRX-10507,2025-03-12,CUST-833,PROD-4774,Electronics,Latin America,133.95,10.72,144.67
TRX-10508,2025-03-18,CUST-595,PROD-3513,Electronics,Europe,297.5,23.8,321.3
TRX-10509,2025-09-26,CUST-236,PROD-4628,Clothing,Europe,245.38,19.63,265.01
TRX-10510,2025-07-15,CUST-806,PROD-3461,Electronics,Europe,194.87,15.59,210.46
TRX-10511,2025-09-04,CUST-244,PROD-3326,Toys,Europe,472.74,37.82,510.56
TRX-10512,2025-03-06,CUST-710,PROD-2536,Home & Garden,North America,18.79,1.5,20.29
TRX-10513,2025-04-04,CUST-511,PROD-2735,Clothing,Asia Pacific,285.14,22.81,307.95
TRX-10514,2025-11-27,CUST-508,PROD-3164,Home & Garden,North America,158.69,12.7,171.39
TRX-10515,2025-02-26,CUST-642,PROD-4477,Sports,Europe,360.85,28.87,389.72
TRX-10516,2025-08-22,CUST-287,PROD-4502,Sports,Europe,492.65,39.41,532.06
TRX-10517,2025-10-28,CUST-251,PROD-3690,Electronics,Latin America,219.07,17.53,236.6
TRX-10518,2025-07-24,CUST-935,PROD-2447,Sports,Latin America,154.06,12.32,166.38
TRX-10519,2025-05-02,CUST-266,PROD-3010,Sports,North America,411.86,32.95,444.81
TRX-10520,2025-07-29,CUST-261,PROD-1228,Toys,North America,393.78,31.5,425.28
TRX-10521,2025-10-04,CUST-772,PROD-3101,Clothing,Europe,24.72,1.98,26.7
TRX-10522,2025-11-14,CUST-549,PROD-2569,Toys,Europe,290.36,23.23,313.59
TRX-10523,2025-03-06,CUST-274,PROD-3764,Electronics,North America,33.21,2.66,35.87
TRX-10524,2025-11-18,CUST-920,PROD-1856,Toys,Europe,166.24,13.3,179.54
TRX-10525,2025-12-17,CUST-626,PROD-2561,Clothing,Asia Pacific,229.75,18.38,248.13
TRX-10526,2025-02-27,CUST-892,PROD-1041,Clothing,Europe,317.7,25.42,343.12
TRX-10527,2025-07-19,CUST-724,PROD-2800,Toys,Asia Pacific,363.31,29.06,392.37
TRX-10528,2025-09-18,CUST-231,PROD-3848,Clothing,North America,341.27,27.3,368.57
TRX-10529,2025-06-23,CUST-152,PROD-1853,Home & Garden,Europe,118.43,9.47,127.9
TRX-10530,2025-01-16,CUST-448,PROD-2873,Toys,North America,465.49,37.24,502.73
TRX-10531,2025-11-17,CUST-502,PROD-4543,Toys,Latin America,273.22,21.86,295.08
TRX-10532,2025-03-02,CUST-772,PROD-1806,Sports,Europe,125.11,10.01,135.12
TRX-10533,2025-04-14,CUST-975,PROD-4506,Clothing,North America,449.68,35.97,485.65
TRX-10534,2025-06-12,CUST-511,PROD-1779,Sports,North America,237.17,18.97,256.14
TRX-10535,2025-03-12,CUST-925,PROD-3463,Sports,Latin America,221.09,17.69,238.78
TRX-10536,2025-11-08,CUST-286,PROD-3504,Clothing,North America,448.94,35.92,484.86
TRX-10537,2025-12-05,CUST-858,PROD-2284,Home & Garden,Latin America,73.42,5.87,79.29
TRX-10538,2025-09-19,CUST-436,PROD-2619,Electronics,Europe,106.88,8.55,115.43
TRX-10539,2025-10-04,CUST-720,PROD-3989,Sports,Europe,476.41,38.11,514.52
TRX-10540,2025-04-30,CUST-436,PROD-4200,Electronics,Latin America,246.51,19.72,266.23
TRX-10541,2025-05-13,CUST-150,PROD-3089,Toys,Latin America,333.85,26.71,360.56
TRX-10542,2025-01-03,CUST-265,PROD-2423,Electronics,Latin America,476.76,38.14,514.9
TRX-10543,2025-07-21,CUST-526,PROD-4785,Electronics,Asia Pacific,197.18,15.77,212.95
TRX-10544,2025-10-27,CUST-170,PROD-3725,Sports,Latin America,293.32,23.47,316.79
TRX-10545,2025-08-31,CUST-271,PROD-3171,Sports,Latin America,497.89,39.83,537.72
TRX-10546,2025-09-06,CUST-941,PROD-1918,Home & Garden,Latin America,484.91,38.79,523.7
TRX-10547,2025-12-28,CUST-648,PROD-4696,Clothing,Latin America,329.53,26.36,355.89
TRX-10548,2025-12-19,CUST-346,PROD-4046,Toys,North America,57.9,4.63,62.53
TRX-10549,2025-11-18,CUST-771,PROD-1937,Electronics,North America,92.54,7.4,99.94
TRX-10550,2025-03-08,CUST-481,PROD-2659,Electronics,Latin America,357.16,28.57,385.73
TRX-10551,2025-12-31,CUST-372,PROD-2345,Home & Garden,Asia Pacific,23.83,1.91,25.74
TRX-10552,2025-10-06,CUST-835,PROD-4079,Home & Garden,Asia Pacific,427.96,34.24,462.2
TRX-10553,2025-11-29,CUST-860,PROD-2429,Sports,Asia Pacific,126.05,10.08,136.13
TRX-10554,2025-12-28,CUST-811,PROD-3594,Electronics,Europe,197.99,15.84,213.83
TRX-10555,2025-09-07,CUST-198,PROD-3730,Sports,North America,270.26,21.62,291.88
TRX-10556,2025-04-04,CUST-720,PROD-1088,Clothing,Europe,161.36,12.91,174.27
TRX-10557,2025-04-24,CUST-724,PROD-4859,Electronics,Asia Pacific,304.23,24.34,328.57
TRX-10558,2025-08-19,CUST-298,PROD-1023,Clothing,Latin America,309.12,24.73,333.85
TRX-10559,2025-03-03,CUST-191,PROD-4964,Toys,North America,335.17,26.81,361.98
TRX-10560,2025-11-11,CUST-616,PROD-3663,Clothing,Europe,202.25,16.18,218.43
